reviewtext,rating
"[['husband', 'levi', 'fan', 'fit', 'guy', 'muscley'], ['dad', 'jean'], ['black', 'jean', 'dress', 'leg', 'wear', 'boot']]",5.0
"[['buy', 'husband'], ['jean', 'fit'], ['pair', 'wash', 'color']]",5.0
"[['jean'], ['classic', 'levi', '501s', 'fit', 'remember']]",5.0
"[['saludos', 'amigo', 'aun', 'llego', 'producto', 'tenga', 'manos', 'los', 'califico', 'correctamente']]",5.0
"[['fit', 'perfect', 'familiar', 'cut', 'size'], ['material', 'quality', 'weight', 'flimsy', 'cardboard'], ['dozen', 'washing', 'washing', 'buy']]",5.0
"[['levi', '70', 'youth', 'favorite', 'jean', 'jean', 'market', 'imitate', 'famous', 'levi', 'jean'], ['opinion', 'levis', 'jean', 'closet', 'simple', 'love']]",5.0
"[['pant', 'expect', 'shrink', 'fit', 'wasnt'], ['sit', 'cover', 'shoe'], ['iguess', 'idk'], ['comfortable']]",5.0
"[['buy', 'amazon'], ['jean', 'fit'], ['buy']]",5.0
"[['quality', 'product', 'stitch'], ['jean', 'arrive'], ['highly', 'recommend', 'purchase'], ['price', 'comparably', 'reasonable']]",5.0
"[['havent', 'jean', '34ringer34', 'fit'], ['waist', 'nice', 'comfortable', 'pair', 'jean'], ['wouldnt', 'hurt', 'lose', '10lbs', 'nice'], ['color', 'size', 'stock']]",5.0
"[['perfect'], ['fit']]",5.0
[['perfect']],5.0
"[['nice', 'sweet', 'close', 'perfect', 'life', 'remain', 'unchanged'], ['levi', 'jean'], ['decade', 'favorite', 'jean'], ['countless', 'designer', 'brand', 'tap', '501s', 'iconic', 'popularity', 'fail'], ['remember', 'heavy', 'denim', 'reenforce', 'flawless', 'stitch', 'pocket', 'waist', 'leg'], ['solid', 'brass', 'rivet', 'pocket', 'classic', 'brass', 'rivet', 'button', 'flyordered', 'white', 'arrived', 'wrap', 'plastic', 'tag', 'authenticity'], ['fit', 'feel', 'marvelous', 'price', 'sensational'], ['macys', 'store', 'sell', '501s', 'amount'], ['slim', 'fit', 'isnt', 'not_constrictive', 'not_prewashed', 'not_expect', 'not_washing', 'not_feel'], ['recommendation']]",5.0
"[['classic', 'pair', 'buttonfly', 'jean', 'deep', 'blue', 'color', 'fads'], ['triedandtrue', 'classic', 'levi']]",5.0
"[['classic', 'fit', 'amazing']]",5.0
"[['product', 'love', 'color'], ['fit'], ['levi', 'proviide'], ['product']]",5.0
"[['jean', 'fit', 'waist', 'inch', 'belly', 'button', 'regular', 'fit'], ['narrow'], ['levi', 'regular', 'fit', 'straight', 'leg'], ['inch', 'inseam'], ['button', 'zipper'], ['pay'], ['local', 'department', 'store'], ['job', 'excellent', 'jean']]",5.0
"[['levis', 'jean', 'nice', 'colour', 'appearance'], ['fit', 'nice']]",5.0
"[['wear', '501s', '60', 'size', 'fit'], ['forever', 'pretty', 'stain', 'proof', 'wear', 'proof'], ['wash', 'week', 'wear', 'stay', 'fresh', 'cool', 'comfortable', 'stylish']]",5.0
"[['complains', 'fatherinlaw'], ['fit', 'expect'], ['easy'], ['deliver']]",5.0
"[['hm'], ['write', 'review', 'write'], ['headline'], ['disappointment', 'jean', 'jump', 'month', 'ago'], ['dont', 'not_blame', 'not_happy', 'not_jean'], ['recommend', 'highly']]",5.0
"[['quality', 'classic', 'levi', 'jean', 'original']]",5.0
"[['levi', 'jean'], ['perfect', 'fit', 'perfect']]",5.0
"[['pair', 'levi', 'jean', 'arrive', 'cold', 'rainy', 'francisco', 'weather']]",5.0
"[['amazon', 'offer', 'price', 'levi', '501s', 'price', 'levi', 'jean', 'jump', 'inordinately', 'month']]",5.0
"[['wrong', 'jean', 'levi', 'brand'], ['fair', 'price', 'perfect', 'fit'], ['501s']]",5.0
"[['husband', 'wear', 'levi', 'jean'], ['measurement', 'havent', 'size', 'wear'], ['fit', 'perfectly']]",5.0
"[['smile', 'wink', 'flower', 'throw', 'phone', 'cooky', 'bake'], ['jean', 'original', 'true', 'classic', 'pimp', 'jean']]",5.0
"[['tight', 'stretch'], ['wont', 'shrink', 'waist', 'inch', 'length']]",5.0
"[['levis', '501s', 'wrong'], ['fit', 'color', 'quality'], ['favorite'], ['online'], ['convenience'], ['online', 'color', 'size', 'option', 'choose']]",5.0
"[['quality', 'fit', 'loose', 'seam', 'lint'], ['color', 'everyday', 'life', 'shirt', 'docker']]",5.0
"[['levi', '501s', 'cut', 'type', 'rarely', 'issue'], ['jean', 'color', 'neutral', 'shirt'], ['wear']]",5.0
"[['levis', 'jean', 'fit', 'expect', 'nice', 'color', 'quality'], ['fabric', 'soft', 'thick'], ['fit']]",5.0
"[['husband'], ['destressed', 'stylish']]",5.0
"[['worn', '501s'], ['size'], ['shrink', 'waist', 'size', 'yay'], ['couple', 'pair', 'size', 'couple', 'pair', 'inch', 'fatter'], ['fatter', 'dont', 'not_fit', 'not_easy', 'not_return', 'not_amazon'], ['amazon', 'seller'], ['pant', 'replace', 'worn'], ['excite', 'easy', 'click', 'button', 'expect'], ['perfect']]",5.0
"[['fit', 'color', 'iconic', 'black', 'black'], ['husband', 'wear', 'everyday'], ['occasion']]",5.0
"[['jean', 'fit', 'perfect'], ['color', 'stitch', 'denim', 'fit', 'jean', 'nice'], ['dont', 'not_zipper', 'not_button']]",5.0
"[['excellent', 'size', 'quality', 'buy', 'pant', 'size', 'measure'], ['mark', 'size', 'correct'], ['pant']]",5.0
"[['buy', 'jean']]",5.0
"[['review', 'product', 'public', 'century'], ['classic', 'durable'], ['cheap', 'brand', 'jean', 'bad'], ['glad', 'quality', 'jean']]",5.0
"[['buy', 'fantastic', 'price', 'beat']]",5.0
"[['educate', 'genuine', 'authentic', 'timeless', 'classic', 'levi', 'jean'], ['listen', 'whine', 'quality', 'ago'], ['remain', 'stone', 'cold', 'classic', 'blue', 'jean'], ['amazon', 'choice', 'color', 'size', 'fair', 'price'], ['beat']]",5.0
"[['consistently', 'buy', 'levi', 'amazon'], ['brand', 'jean'], ['slim', 'pant', 'waist'], ['x34', 'amazon', 'levi'], ['wear', 'half', 'rear', 'finally']]",5.0
"[['money', 'value65281the', 'size'], ['reliable', 'quality']]",5.0
"[['levi', 'store', 'size33x30', 'fit', 'perfectly', 'leg'], ['howeverthe', 'pant', 'buy', 'amazon', 'suitableand', 'legs', 'lenghth', 'rightits', 'surprise']]",5.0
"[['inexpensive', 'watch', 'wear', 'business', 'attire', 'terrible', 'issue', 'watch', 'wrist'], ['watch', 'absolutely', 'wonderful'], ['band', 'adjust', 'clasp', 'move', 'smoothly', 'band'], ['groove', 'clasp', 'grasp', 'didnt', 'not_rhyme', 'not_doesnt', 'not_slide', 'not_pressure'], ['clasp', 'intertwine', 'double', 'protect'], ['worry', 'catch', 'watch', 'fall', 'notice'], ['design', 'simple', 'elegant'], ['black', 'white', 'cystals', 'sytlish'], ['extremely', 'product']]",5.0
"[['suppose', 'everyday', 'watch', 'wear'], ['beautiful', 'band', 'pull', 'hair'], ['buy'], ['buy', 'skagen', 'product', 'dont', 'not_regret']]",5.0
"[['nice', 'watch'], ['complement'], ['pay', 'prime', 'shipping', 'pleased'], ['fulfil', 'amazon'], ['band', 'smooth', 'hair', 'pull'], ['sturdy'], ['titanium', 'metal'], ['break', 'watch', 'arm'], ['pretty', 'watch', 'hold'], ['band', 'system'], ['adjustable', 'length', 'excess', 'stay', 'hidden', 'beneath', 'half', 'notice', 'feel'], ['secure', 'latch', 'bit', 'tight', 'tolerance', 'manufacture'], ['looser', 'perfect'], ['slim', 'sharp', 'tough'], ['nice', 'watch']]",5.0
"[['watch', 'buy'], ['star', 'watch1', 'durable', 'stylish', 'looking2', 'ton', 'complement', 'girl', 'guy'], ['girl', 'love'], ['hairy', 'arm', 'glad', 'pull', 'hair'], ['blue', 'plate', 'inside', 'watch', 'shiny'], ['glass', 'scratch'], ['watch', 'single', 'scratch', 'it6very', 'comfortable', 'feather'], ['guy', 'clunky', 'watch', 'weight', 'wrist'], ['watch'], ['interval', 'glow', 'dark'], ['accurate'], ['metal', 'mesh', 'band', 'subtle'], ['color', 'black', 'fade', 'bit', 'noticeable', 'people'], ['closely', 'difference'], ['affordable', 'promise', 'gift', 'person', 'love', 'love', 'forever', 'prove', 'watch', 'worth']]",5.0
"[['watch', 'love', 'skinny'], ['buy', 'love', 'blue', 'love', 'thinness', 'watch'], ['clasp', 'set', 'easy', 'dont', 'not_adjust']]",5.0
"[['title'], ['skagen', 'purchase'], ['design'], ['review', 'watch', 'clasp', 'undo', 'easily', 'version', 'watch', 'correct'], ['comfortable', 'dress', 'watch', 'wear', 'dark', 'suit', 'bad', 'dress', 'watch', 'complain'], ['term', 'color', 'coordinate', 'dark', 'band', 'versatile', 'dress', 'watch', 'silver', 'skagen', 'watch', 'stick', 'silver']]",5.0
"[['skagen', 'watch'], ['brand', 'skagen'], ['thinnest', 'weight', 'watch'], ['style', 'selection'], ['watch', 'costly', 'pick', 'couple'], ['watch', 'glad']]",5.0
"[['watch', 'nice', 'elegant'], ['comfortable', 'expensive'], ['latching', 'mechanism', 'tricky']]",5.0
"[['watch', 'attractive'], ['receive', 'prefere', 'solid', 'blue', 'compare', 'modern', 'style', 'blue', 'depend'], ['personal', 'taste', 'dont', 'not_care'], ['beautiful', 'watch', 'extremely', 'wrist', 'dont', 'not_personally', 'not_care', 'not_style', 'not_receive', 'not_star'], ['friend', 'holiday', 'gift']]",5.0
"[['watch', 'beautiful', 'shiny'], ['love'], ['regret', 'buy'], ['love', 'skagen', 'favorite', 'brand']]",5.0
"[['purchase', 'watch', 'amazon', 'ago'], ['band', 'alot', 'snag', 'arm', 'hair', 'link', 'band'], ['wear', 'hike', 'dinner', 'meeting', 'event', 'rid', 'motorcycle', 'fit', 'suit', 'cuff', 'motorcycle', 'glove', 'cuff'], ['skagen', 'simple']]",5.0
"[['buy', 'wife', 'kid'], ['fail'], ['lot', 'style', 'choose'], ['watch', 'titanium', 'band', 'comfortable', 'fit', 'wear'], ['price', 'reasonable']]",5.0
"[['skagen', 'purchase'], ['watch', 'local', 'macys', 'price', 'tag', 'hesitant', 'thankfully'], ['amazon', 'dollar', 'steal'], ['wether', 'buy', 'watch', 'absolutely'], ['dissapointed'], ['price', 'watch', 'fluctuate', 'lot', 'amazon', 'imaptient', 'buy', 'dollar', 'wait', 'check', 'regularly', 'pretty', 'dollar'], ['watch'], ['break', 'easy', 'guy', 'understand', 'everythingdial', 'dial', 'dark', 'blue', 'expose', 'reflection', 'gorgeous', 'capture', 'people', 'attention', 'doubt'], ['glass', 'glass', 'watch', 'thick', 'scratch', 'resistant'], ['reflect', 'shiny'], ['smudges', 'nice', 'piece', 'cloth', 'wipe', 'brand'], ['strap', 'buyer', 'product', 'complain', 'strap', 'size'], ['honestly', 'minute', 'figure'], ['instruction', 'manual', 'screwdiver', 'object', 'fit'], ['enter', 'object', 'push', 'backwards', 'clasp'], ['move', 'forward', 'depend', 'size', 'press', 'tightly'], ['strap', 'strap', 'favorite', 'watch'], ['material', 'thick', 'metallic'], ['shiny', 'reflect', 'watch'], ['reflection', 'strap', 'watch', 'elegant', 'people', 'expensive', 'watch'], ['comfort', 'watch'], ['leave', 'forget', 'watch', 'summer', 'irritate'], ['wear', 'watch', 'tight', 'warm', 'environment', 'arm', 'sweat', 'strap', 'feel', 'sticky', 'itchy', 'watch', 'strap', 'feel', 'huge', 'deal'], ['comfortable', 'everyday']]",5.0
"[['skagen', 'series', 'watch'], ['replace', 'band', 'black', 'start', 'silver', 'send', 'skagen', 'texas', 'replacement'], ['cost', 'battery'], ['love', 'watch', 'worth'], ['naked', 'week', 'return', 'buy'], ['diameter', 'watch', 'perfect', 'slender', 'wrist', 'mine'], ['love', 'band'], ['adjust', 'stay', 'size', 'forever', 'doesnt', 'not_absorb', 'not_perspiration', 'not_leather'], ['color', 'rich', 'reflective'], ['watch', 'bulky', 'popular']]",5.0
"[['watch', 'month', 'half', 'accurate', 'compare', 'casio', 'waveceptor', 'watch', 'mtg920da1', 'calibrate'], ['dial', 'beautiful', 'blue', 'color', 'catch', 'nicely'], ['easily', 'adjust', 'band', 'comfortable', 'watch', 'band', 'wrist'], ['dont', 'not_wear', 'not_wear', 'not_quality', 'not_feel'], ['watch', 'elegant', 'wrist', 'simple', 'sweep', 'eyecatching']]",5.0
"[['thinny'], ['love', 'wear', 'formal', 'clothes', 'fancy']]",5.0
"[['wont', 'watch', 'money'], ['dont', 'not_watch'], ['comfortable', 'reliable', 'longwearing', 'easily', 'adjustable', 'watch'], ['movado', 'wear', 'clasp', 'loose'], ['happy', 'titanium', 'skagen', 'wear'], ['skagen', 'mesh', 'band', 'comfortable'], ['negative', 'remark', 'dont', 'not_buy', 'not_black'], ['black', 'coloring', 'wear', 'band', 'meet', 'watchface', 'shabby'], ['watch', 'titanium', 'rub']]",5.0
"[['skagen', '233lttn', 'watch', 'goodlooking', 'barely', 'notice', 'dress', 'shirt', 'cuff'], ['band', 'easy', 'adjust'], ['buy', '34in34', 'clunky', 'watch', 'uncomfortable', 'wear', 'shirt', 'suit', 'jacket'], ['skagen', 'dream', 'comfortable', 'universalgeneve', 'handsome'], ['watch']]",5.0
"[['skagen', 'mens', '233lttn', 'watch', 'month'], ['arrive', 'ago', 'didnt', 'not_review', 'not_spot'], ['review', 'sharp', 'watch'], ['closing', 'latch', 'didnt', 'not_latch'], ['watch', 'arrive', 'absolutely', 'thrill'], ['watch', 'sharp', 'stylish', 'clean', 'sleek', 'design', 'fit', 'neatly', 'shirt', 'beautiful', 'blue', 'dial', 'stun'], ['contemplate', 'watch', 'asap'], ['closing', 'latch'], ['worth'], ['pleased']]",5.0
"[['expensive', 'watch', 'comfortable', 'wear'], ['watch', 'bit', 'nice', 'watch', 'nice', 'expensive', 'watch'], ['watch', 'comfortable', 'wear'], ['easy', 'adjust'], ['nice', 'wear', 'dressy', 'watch', 'stainless', 'sturdy', 'wear'], ['mine', 'dont', 'not_term', 'not_experience', 'not_lot', 'not_manufacture'], ['purchase', 'month', 'backorder'], ['update', 'wear', 'watch', 'week'], ['perfect', 'condition', 'scratch'], ['wear', 'shower', 'bath', 'baby', 'sleep', 'dress', 'comfortable', 'doesnt', 'not_catch', 'not_nice'], ['lot', 'nice', 'comment', 'watch'], ['buy'], ['upupdate', 'wear', 'watch', 'nic', 'scratch'], ['price'], ['tempt', 'buy', 'bunch', 'gift'], ['people', 'watch', 'cost', 'dollar'], ['buy']]",5.0
"[['watch'], ['easy'], ['comfortable', 'band'], ['perfect'], ['love'], ['glad', 'buy', 'watch']]",5.0
"[['wife', 'love', 'watch'], ['comfortable', 'wrist'], ['person', 'picture'], ['price', 'amazon']]",5.0
"[['price', 'upscale', 'store'], ['beautiful', 'crystal'], ['comfortable', 'catch', 'tiny', 'hair'], ['stylish'], ['quality']]",5.0
"[['beautiful', 'watch', 'band', 'crystal', 'shape', 'faceeasy'], ['bit', 'figure', 'clasp'], ['watch', 'shop', 'instruction', 'manual', 'watch', 'write', 'tiny', 'print', 'readable', 'mouse'], ['figure', 'easy']]",5.0
"[['pros', 'gorgeous'], ['silver', 'silver', 'mesh', 'band'], ['expensive'], ['beautiful', 'sparkly', 'diamondlike', 'chip'], ['lay', 'flat', 'wrist', 'bulky', 'comfortable'], ['easily', 'adjustable', 'band'], ['dealbreakers', 'waterproof', 'wear', 'shower'], ['hair', 'catch', 'mesh', 'band'], ['display']]",5.0
"[['buy', 'gift', 'wife'], ['match', 'male', 'version'], ['review', 'complain', 'clasp', 'clasp', 'sort', 'doublelocked', 'mechanism', 'guess', 'redesign']]",5.0
"[['break', 'product', 'review', 'bullet', 'pointsprosclassic', 'timepeicewater', 'proof', 'water', 'proofkeeps', 'accurate', 'timebeautiful', 'swarovski', 'crystalshigh', 'grade', 'stainless', 'steelinexpensivemade', 'europe'], ['consnone', 'report', 'wear', 'watch', 'solid', 'month']]",5.0
"[['watch', 'beautiful', 'picture', 'credit'], ['sleek', 'simple'], ['love', 'mesh', 'band', 'lightweigh', 'elegant'], ['crystal', 'watch', 'dark'], ['band', 'figure', 'manual', 'duh'], ['simple', 'adjust', 'band', 'clasp', 'band'], ['waterproof', 'watch', 'description', 'manual', 'accidently', 'wear', 'shower'], ['purchase', 'watch', 'absolutely']]",5.0
"[['buy', 'mom'], ['expect', 'classy'], ['nice', 'package'], ['solid', 'watch', 'money']]",5.0
"[['beautifulelegant', 'watch', 'pay', 'price'], ['havent', 'replace', 'battery'], ['slim', 'design'], ['compliment']]",5.0
"[['purchase', 'watch', 'week', 'ago', 'major', 'chain', 'membership', 'store', 'forty', 'buck', 'retail'], ['love'], ['watch', 'catch', 'sleeve', 'clothing'], ['receive', 'compliment', 'short'], ['watch', 'brushed', 'stainless', 'band', 'brushed', 'polished', 'steel'], ['dial', 'marker', 'tiny', 'tiny', 'crystal', 'tacky', 'slightest'], ['simple', 'design', 'people', 'basic'], ['watch', 'nice', 'quality', 'hold'], ['indicatorbut', 'watch', 'beautiful', 'piece']]",5.0
"[['love', 'watch'], ['sharp', 'elegant'], ['slim', 'design', 'price'], ['disappoint']]",5.0
"[['sock', 'comfy', 'quality', 'soft', 'fit', 'expect', 'wear', 'lot']]",5.0
"[['love', 'color', 'fit'], ['perfect', 'wear', 'dont', 'not_wear', 'not_panty']]",5.0
"[['wear', 'brand', 'sixty', 'perfect'], ['love', 'brand', 'dont']]",5.0
"[['color', 'match', 'tone', 'fit', 'expect'], ['recommend', 'product']]",5.0
"[['buy', 'pant', 'fit', 'expect'], ['comfortable', 'height', 'stretch', 'material']]",5.0
"[['nice', 'color', 'reinforce', 'toe', 'durable'], ['heel'], ['callous', 'free', 'heel', 'surprised', 'wear', 'nicely']]",5.0
"[['love', 'wear', 'dress', 'shoe', 'foot', 'funk', 'wear', 'barefoot', 'ugly', 'wear', 'trouser', 'sock'], ['perfect', 'alternative']]",5.0
"[['torsolettes', 'hold', 'properly', 'wonderfully'], ['34f', 'lift', 'shape'], ['nice', 'bonus', 'smooth', 'waist'], ['bit', 'tight', 'fitting', 'dig', 'hold', 'dont', 'not_mind'], ['tone']]",5.0
"[['happy', 'purchase'], ['buy', 'wear', 'wedding', 'dress', 'strapless', 'feel', 'supported', 'suck'], ['wear', 'size', '34dd', 'bra'], ['34dd', 'fit', 'perfectly'], ['advice', 'issue', 'fittingi', 'lingerie', 'woman', 'wear', 'bra', 'wrong', 'size'], ['feel', 'fluctuate', 'size', 'dont', 'not_wear', 'not_wrong', 'not_size'], ['local', 'department', 'store', 'lady', 'train', 'lingerie', 'measure', 'beat', 'issue'], ['brand', 'bit', 'brand', 'measurement'], ['wear', 'solid', '34dd', 'wear', '36d', 'bra', '32ddd', 'bra', 'bra', 'correct', 'size'], ['guess', 'plan', 'online'], ['fit', 'tight', 'suppose'], ['flatten', 'smooth', 'stomach', 'perfect', 'hour', 'glass', 'shape'], ['sexy', 'stylish', 'removable', 'garter', 'tack', 'hook', 'thigh', 'wedding', 'dress'], ['hot', 'wear', 'lingerie'], ['function', 'sexy', 'beat'], ['nice', 'dress', 'plunge'], ['fit', 'dress', 'discreetlygood', 'support', 'pop', 'outthe', 'didnt', 'not_price', 'not_bit', 'not_steep', 'not_wont', 'not_dock', 'not_cheap', 'not_crappily'], ['regret'], ['front', 'bit', 'farther'], ['short', 'torso', 'tad', 'wasnt', 'not_worried', 'not_stomach', 'not_smash', 'not_bottom'], ['weigh', '140lbs', '34dd', 'bra'], ['setting', 'hook', 'mine', 'attach', 'looser', 'wedding', 'month', 'cinch', 'tighter', 'clasp', 'finger'], ['worried', 'wasnt', 'not_tight', 'not_trick'], ['happy']]",5.0
"[['adorable', 'fit', 'perfectly'], ['wait', 'wear', 'wedding'], ['suck', 'pretty']]",5.0
"[['gotslimming', 'torsoeasy', 'onflatters', 'dress', 'itappropriate', 'push', 'boobsi', 'wear', '34e', 'cup', 'cover', 'boob'], ['slimmimg', 'push', 'endow'], ['consthere', 'tiny', 'bit', 'boob', 'drop', 'underwire'], ['deal', 'uncomfortable', 'unnoticeable', 'iwear', 'tighter', 'fitting', 'dress']]",5.0
"[['fit', 'girl', 'front'], ['size', 'cup']]",5.0
"[['shaving', 'kit', 'carry', 'toiletry', 'travel'], ['finally', 'break', 'buy', 'bag', 'difference'], ['bring', 'searching'], ['bag', 'price']]",5.0
"[['travel', 'lot', 'toiletry'], ['baby', 'answer'], ['bathroom', 'hook', 'door', 'closet']]",5.0
"[['bit', 'leg', 'overly', 'packed', 'suit', 'wow', 'hold'], ['plenty', 'compartmentshold', 'lot']]",5.0
"[['travel', 'bag', 'cosmetic', 'stuff'], ['buy'], ['organize', 'easy', 'access'], ['sturdy', 'pocket', 'size', 'product'], ['waterproof']]",5.0
"[['buy', 'honey', 'moon', 'cruise'], ['perfect', 'store', 'toiletry', 'couple', 'dont', 'not_fumble', 'not_suitcase', 'not_everyday']]",5.0
"[['product'], ['overnight', 'item', 'plenty', 'organize'], ['save', 'trip', 'easy', 'door', 'vacation', 'dig', 'bag']]",5.0
"[['plastic', 'compartment', 'sturdy', 'expect', 'thicker', 'plastic'], ['compartment', 'size', 'perfecto'], ['bag', 'medium', 'compartment', 'hold', 'travel', 'size', 'regular', 'sized', 'toilettres'], ['rip'], ['alot', 'bag', 'market', 'pocket', 'pocket', 'tiny', 'compartment', 'barely', 'hold', 'finger', 'nail', 'polish', 'lip', 'stick'], ['bag', 'suit', 'traveler', 'dont', 'not_buy', 'not_travel', 'not_size', 'not_tolilettres'], ['zipper', 'compartment', 'row', 'dont', 'not_worry', 'not_fall', 'not_disarray'], ['velcro', 'snap', 'fold', 'bag', 'close'], ['hanger'], ['perfecto'], ['buy', 'price']]",5.0
"[['vacation', 'serve'], ['pack'], ['closet']]",5.0
"[['love', 'love', 'love', 'cosmetic', 'bag'], ['positive', 'bag'], ['perfect'], ['frustrate', 'dig', 'bag', 'bottle'], ['solve', 'glance'], ['pocket', 'fit', 'bandaids', 'chap', 'stick', 'nail', 'clipper', 'middle', 'sized', 'perfect', 'size', 'travel', 'size', 'sample', 'bottle'], ['pocket', 'bottom', 'perfect', 'oz', 'bottle', 'sunblock', 'hairspray'], ['bag', 'fold', 'half', 'lay', 'flat', 'fit', 'perfect', 'carry']]",5.0
"[['love', 'travel', 'bag'], ['organize', 'perfectly', 'hotel', 'bathroom', 'door'], ['fold', 'safe', 'travel']]",5.0
"[['compact', 'hold', 'toiletry', 'unpack', 'destination']]",5.0
"[['daughter', 'love', 'hanging', 'cosmetic', 'grooming', 'travel', 'bag', 'vacation', 'trip']]",5.0
"[['organize', 'cosmetic', 'toiletry', 'travel'], ['hanger', 'view', 'item', 'easily']]",5.0
"[['buy', 'trip', 'disney', 'toiletry', 'counter', 'sticky', 'cleaning', 'spray', 'housekeeping'], ['love', 'toiletry', 'bathroom', 'organize'], ['fold', 'half', 'fit', 'nice', 'flat', 'suitcase'], ['ton', 'pocket', 'size', 'item'], ['price']]",5.0
"[['huge', 'rv', 'bathroom'], ['organize', 'fingertip'], ['nice', 'flat', 'bathroom', 'door'], ['love', 'worth', 'penny', 'reasonable']]",5.0
"[['cosmetic', 'bag', 'expect', 'lot', 'lot', 'pocket', 'compartment'], ['travel', 'item'], ['love']]",5.0
"[['compartment', 'vacation'], ['space', 'size', 'cover', 'plastic']]",5.0
"[['buy', 'upcoming', 'trip', 'save', 'hassle', 'bring', 'lot', 'bag'], ['trick'], ['prime'], ['package']]",5.0
"[['organizer'], ['travel', 'frequently', 'enjoy', 'pocket'], ['item', 'fit', 'upper', 'pocket'], ['item'], ['toothbrush', 'toothpaste', 'compartment', 'item', 'bottom', 'pocket'], ['arrival', 'hotel', 'bathroom', 'access', 'toiletry']]",5.0
"[['fiancee', 'wear', 'heck', 'arrive']]",5.0
"[['buy', 'love'], ['true', 'size'], ['highly', 'recommend'], ['price', 'sperry', 'topsider']]",5.0
"[['fit', 'perfectly'], ['sperry', 'classic', 'shoe', 'shipment'], ['recommend', 'future', 'purchase']]",5.0
"[['fit', 'casual', 'boat', 'shoe'], ['bit', 'sail', 'deck', 'town']]",5.0
"[['buy', 'shoe', 'friend', 'love'], ['quality', 'hold'], ['color', 'choice', 'nice']]",5.0
"[['pair', 'sperry', 'topsiders', 'happy'], ['fit', 'extremely', 'amazing'], ['recommend', 'pair', 'summer', 'shoe']]",5.0
"[['spring', 'summer', 'shoe', 'youll', 'wear'], ['sperry', 'topsider', 'billfish', 'shoe', 'amazingly', 'comfortable', 'true', 'size']]",5.0
"[['comfortable', 'enjoy'], ['website', 'extra', 'shoe']]",5.0
"[['husband', 'foot', 'shoe', 'regular'], ['cinch', 'tight', 'fine'], ['comfortable', 'match', 'nice'], ['wear', 'brand'], ['buy', 'pair', 'wear']]",5.0
"[['buy', 'brother', 'love'], ['store', 'buy', 'cheaper']]",5.0
"[['beautiful', 'shoe'], ['husband', 'everyday', 'love', 'gift'], ['love', 'pretty', 'worn', 'daily'], ['beautiful', 'rich', 'brown', 'color'], ['comfortable', 'style'], ['style', 'wear', 'size', 'break', 'shoe'], ['silly', 'front', 'mens', 'foot', 'bill'], ['original', 'style', 'classy'], ['purchase']]",5.0
"[['sperry', 'produce', 'quality', 'shoe', 'billfish'], ['husband', 'satisfy', 'fit', 'quality', 'comfort']]",5.0
"[['wear', 'boat', 'shoe', 'sneaker'], ['comfortable', 'easy', 'slip'], ['satisfied']]",5.0
"[['boyfriend', 'love'], ['fit', 'love', 'style', 'color'], ['picture'], ['happy', 'purchase']]",5.0
"[['5th', 'pair', 'billfish'], ['remain', 'simply', 'boat', 'shoe', 'buy'], ['fit', 'perfect', 'traction', 'wet', 'surface']]",5.0
"[['shoe'], ['heavy'], ['shoe', 'picture']]",5.0
"[['dad', 'love', 'boating', 'shoe', 'super', 'comfy', 'wear', 'price']]",5.0
"[['buy', 'boat', 'shoe', 'college'], ['college', 'prefer', 'style', 'shoe', 'wear'], ['comfortable', 'wear', 'fashion', 'campus', 'lifestyle'], ['easy', 'decision']]",5.0
"[['heavy', 'duty', 'suspender', 'description'], ['weight', 'suspender', 'stretch', 'comfortable'], ['wight', 'job', 'dont', 'not_heavy', 'not_tool', 'not_belt', 'not_pant', 'not_dont', 'not_wear', 'not_belt']]",5.0
"[['buy', 'landscaper', 'crack', 'issue'], ['heavy', 'duty', 'feel'], ['worth', 'money']]",5.0
"[['purchase', 'husband', 'suspender'], ['sturdy', 'tear', 'shirt']]",5.0
"[['month', 'experience', 'joy', 'agony'], ['lose', 'weight', 'joy'], ['favorite', 'comfortable', 'trouser', 'slip'], ['agony', 'slip', 'pant', 'slip', 'chair', 'slip', 'walk', 'slip', 'exercise', 'slip', 'breathe'], ['person', 'breathe'], ['bored', 'constantly', 'pull', 'pant', 'decide', 'suspender'], ['attitude', 'suspender'], ['guy', 'generation', 'claim', 'doesnt', 'not_wear', 'not_suspender', 'not_formal', 'not_wear'], ['belt', 'wear', 'fancy', 'belt', 'buckle'], ['check', 'john', 'wayne', 'wear', 'suspender', 'belt', 'cavalry', 'uniform', 'wear', 'yellow', 'ribbon'], ['weak', 'clip'], ['weak', 'clip', 'lead', 'bad', 'fit', 'pant', 'slip'], ['clip'], ['custom', 'leathercraft', 'suspender', 'meet'], ['heavy', 'duty', 'clip', 'clip', 'purpose', 'accident'], ['belt'], ['finally', 'bonus', 'stylish'], ['blue'], ['highly', 'recommend', 'suspender']]",5.0
"[['fit', 'husband', 'funny', 'pinky', 'toe', 'stick'], ['river'], ['wonderful', 'summer', 'hiking', 'shoe'], ['forever']]",5.0
"[['hike', 'swim', 'maui'], ['clunky', 'water', 'kick', 'rock'], ['issue', 'pebble', 'beach', 'issue'], ['love', 'buy', 'dad', 'pair', 'father']]",5.0
"[['convince', 'husband', 'replace', 'leather', 'keen', 'sandal', 'wear', 'newport', 'style', 'keen']]",5.0
