reviewtext,rating
"[['myst', 'set', 'stage', 'dozen', 'dozen', 'adventure', 'game', 'cyan', 'difficult'], ['amazingly'], ['riven', 'pick', 'myst', 'leave'], ['chanber', 'atrius', 'send', 'rive', 'trap', 'father', 'rescue', 'wife', 'people', 'land'], ['moment', 'arrive', 'riven', 'trap', 'book', 'embark', 'island', 'trip', 'recover', 'confront', 'gehn'], ['riven', 'beautiful', 'live', 'creature'], ['walk', 'corner', 'frightened', 'villager', 'hide', 'catch', 'child', 'peek', 'corner', 'bug', 'crawl', 'wall', 'mammal', 'bask', 'rock', 'beach'], ['crank', 'speaker', 'play', 'riven'], ['youll', 'lose', 'puzzle', 'frightened', 'native', 'politics'], ['myst', 'groundbreaking', 'unique', 'riven', 'likewise', 'alive'], ['alive', 'game', 'play']]",5.0
"[['reviewer', 'game'], ['game'], ['person', 'move', 'talk', 'people', 'encounter', 'nice'], ['visuals', 'stun'], ['music', 'beautiful'], ['play', 'hour', 'lot', 'game', 'crazy', 'difficult', 'dont', 'not_start', 'not_dni', 'not_lot', 'not_fun'], ['repeat', 'puzzle', 'game', 'consume', 'sense'], ['people', 'lot', 'patience', 'avid', 'computer', 'gamers', 'avid', 'computer', 'game', 'slow', 'methodical', 'game', 'offer', 'entertainment', 'beautiful', 'graphic', 'music'], ['violence', 'character', 'interaction', 'halo', 'resident', 'evil', 'gear'], ['play', 'lose', 'buy', 'game', 'guide'], ['figure', 'fast', 'dont', 'not_care', 'not_baffle', 'not_lose', 'not_playing'], ['riven', 'game', 'graphic', 'hold'], ['cheap'], ['fool', 'lookalike', 'game', 'rhem', 'rivenlite', 'worth'], ['confused', 'dont', 'not_understand', 'not_story', 'not_youll', 'not_entertain'], ['cool', 'game', 'play']]",5.0
"[['enjoy', 'riven', 'myst'], ['riven', 'difficult', 'myst', 'hint', 'complete', 'riven'], ['highly', 'recommend', 'riven', 'adventure', 'gamers'], ['set', 'standard', 'genre'], ['havent', 'play', 'exile', 'complete', 'riven', 'move'], ['cyan', 'game', 'possess', 'adventure', 'game', 'played', 'smart', 'subtle', 'story', 'attention'], ['refreshing', 'play', 'game', 'player', 'intelligence', 'sense', 'inquisitiveness', 'adventure'], ['hook', 'game'], ['riven'], ['finally', 'tolkien', 'lord', 'myst', 'game', 'possess', 'subtle', 'compel', 'christian', 'symbol', 'spiritually', 'fulfilling', 'experience']]",5.0
"[['quotrivenquot', 'continuation', 'popular', 'roleplaying', 'game', 'quotmyst'], ['quot', 'didnt', 'not_outdo', 'not_predecessor', 'not_sequel', 'not_live', 'not_original'], ['quotrivenquot', 'meet', 'task'], ['quotrivenquot', 'surpass', 'quotmystquot', 'scope', 'storyline', 'task', 'boggling'], ['game', 'return', 'dni', 'transport', 'link', 'book', 'library', 'myst', 'island'], ['everknowledgeable', 'atrus', 'play', 'rand', 'miller'], ['race', 'wife', 'catherine', 'trap', 'prison', 'riven'], ['captor', 'atrus', 'father', 'gehn', 'madman', 'destroy'], ['encounter', 'people', 'puzzle', 'awesome', 'creature', 'sunners', 'wahrks', 'dazzle'], ['myst', 'island', 'clue', 'discover', 'island', 'riven', 'reveal', 'story'], ['quotrivenquot', 'increasingly', 'complex', 'quotmystquot'], ['opinion'], ['graphic', 'improve', 'tremendously', 'quicktime', 'video', 'animation', 'game', 'improve', 'puzzle', 'integrated', 'storyline', 'character', 'interaction', 'game', 'simply', 'meet', 'people', 'prison', 'book', 'quotmyst'], ['quotquotrivenquot', 'habitforming'], ['play', 'walk', 'decide', 'journey', 'rescue', 'catherine'], ['step', 'minute', 'action', 'sense', 'quotthis', 'gonna', 'immersive', 'mystquot', 'set'], ['positive', 'quotriven'], ['quot', 'play', 'quotmystquot', 'prefer', 'quotmyst', 'iii', 'exile'], ['quot', 'fascinate', 'island', 'understatement'], ['riven', 'explore', 'disturb'], ['short', 'love', 'quotmyst', 'phenomenonquot', 'quotriven'], ['quot', 'quotrivenquot', 'improve', 'pretty', 'quotmystquot', 'awesome'], ['capture', 'heart', 'imagination', 'mine']]",5.0
"[['game', 'graphic', 'sound', 'window'], ['window', 'xp', 'version', 'window'], ['game', 'ago', 'scratch', 'buy', 'set', 'enjoy'], ['purchase', 'game', 'solve', 'buy', 'user', 'guide']]",5.0
"[['love', 'riven'], ['play', 'myst', 'excited', 'riven'], ['graphic', 'beautiful', 'myst'], ['riven', 'jumpy'], ['game'], ['story', 'fantastic', 'puzzle'], ['adventure', 'gamers'], ['infact'], ['wont', 'regret']]",5.0
"[['favorite', 'myst', 'series'], ['cheat', 'walkthroughs'], ['undo', 'memory', 'head', 'forever', 'ruin', 'game', 'eye'], ['biggie', 'puzzle', 'game', 'involve', 'clue', 'game', 'youve', 'explore'], ['solution', 'cheat']]",5.0
"[['purchase', 'game', 'week', 'ago'], ['play', 'myst'], ['user', 'friendly', 'game', 'fumble', 'keyboard', 'control'], ['beautiful', 'landscape', 'excite', 'roller', 'coaster', 'transport', 'island', 'game', 'enjoyable', 'excite'], ['clever', 'puzzle', 'disguise', 'rivens', 'natural', 'habitat'], ['slow', 'pace', 'game', 'facepaced', 'game'], ['game', 'fustrating'], ['absorbing', 'story', 'landscape', 'forget', 'leave', 'rive', 'complete', 'riven']]",5.0
"[['play', 'myst', 'game', 'series'], ['afraid', 'leave', 'confused', 'dark', 'game', 'explain'], ['dont', 'not_play', 'not_myst', 'not_riven'], ['game', 'graphics', 'impossibly'], ['photograph', 'stone', 'cliff', 'iron', 'railing', 'stair', 'transportation', 'ride', 'riven'], ['game', 'puzzle', 'game', 'easy'], ['game', 'sit', 'simply', 'beat'], ['hour', 'strategy', 'guide'], ['reference', 'game', 'absolute', 'minimum'], ['code', 'game', 'hour', 'half'], ['gameplay', 'beautiful', 'challenging', 'extremely', 'easy', 'idiot', 'proof', 'interface', 'click'], ['game', 'masterpiece']]",5.0
"[['pros1'], ['graphic', 'fantastically', 'detailed', 'intricate', 'achingly', 'beautiful'], ['astonishing', 'joy', 'ride'], ['sound', 'music', 'approach', 'perfection'], ['gameplay', 'wonderfully', 'balance'], ['bore', 'occasionally', 'frustrate', 'harder', 'puzzle'], ['puzzle', 'logical', 'feeling', 'accomplishment', 'solve'], ['vast', 'explore', 'figure'], ['corner', 'startle', 'mysterious', 'creature', 'sun', 'rock'], ['climb', 'path', 'view', 'gasp'], ['riven', 'create', 'fantasy', 'alien', 'evoke', 'sense', 'reality', 'experience', 'unparalleled', 'computer', 'gaming'], ['live', 'riven'], ['cons1'], ['explore', 'dash', 'shoot', 'pace', 'game', 'slow'], ['storyline', 'intrigue', 'finish', 'riven', 'discover', 'diary', 'explain', 'plot'], ['background', 'story', 'sooner', 'game'], ['riven', 'immersive', 'forget', 'everyday'], ['child', 'havent', 'cooked', 'dinner'], ['friend', 'speculate', 'answer', 'phone'], ['spouse', 'jealous', 'relationship', 'computer', 'game', 'easy', 'solution', 'play'], ['bottom', 'imho', 'game', 'numero', 'uno'], ['nobodys']]",5.0
"[['admittedly', 'play', 'myst', 'frustrate'], ['game', 'hintsdirections', 'progress', 'story'], ['myst', 'break', 'boundary', 'explore'], ['finish', 'play'], ['riven', 'initially', 'brush', 'hark', 'myst', 'experience'], ['review', 'game', 'screenshots', 'lavish', 'environment', 'device', 'disappointed'], ['riven', 'release', 'game', 'play', 'night', 'scratch', 'pad', 'mouse', 'notate', 'designs', 'shape', 'item', 'sound', 'guy', 'ebgames', 'recommend'], ['difficult', 'term', 'puzzle', 'solve', 'easy', 'progress', 'story', 'move', 'period'], ['remember', 'sound', 'replay', 'proceed'], ['forever'], ['remember'], ['mind'], ['puzzle', 'gratify'], ['short', 'youve', 'play', 'myst', 'sequel', 'riven', 'shot'], ['disappoint']]",5.0
"[['bored', 'watch', 'motherinlaw', 'play', 'ape', 'escape'], ['fun', 'stressful', 'game', 'borrow', 'copy', 'ape', 'escape'], ['start', 'simple'], ['catch', 'slow', 'monkey', 'learn', 'gadget', 'tutorial'], ['difficult'], ['daughter', 'love', 'sit', 'spare', 'control', 'catch', 'monkey'], ['graphic', 'nice', 'storyline', 'fun'], ['gadget', 'cool'], ['complaint', 'camera', 'angle', 'love', 'challenging'], ['anytime', 'thingy', 'difficult', 'camera', 'destination'], ['bit', 'annoy', 'die', 'eventually', 'frustration', 'finish', 'game'], ['game', 'kid', 'adult', 'alike']]",5.0
"[['play', 'game'], ['game', 'bore', 'play', 'multiple'], ['series', 'monkey', 'catch'], ['partially'], ['game', 'catch', 'monkey', 'game', 'fast'], ['game', 'ape', 'escape', 'series', 'play', 'multiple', 'safe', 'ape', 'escape', 'hardest', 'series'], ['detail'], ['background', 'console', 'ps1', 'sony', 'console', 'control', 'scheme'], ['analogue', 'stick', 'move', 'camera', 'control', 'character', 'arrow', 'button'], ['analogue', 'stick', 'didnt'], ['game'], ['game', 'spyro', 'dragon', 'option', 'game', 'glitchy'], ['ape', 'escape', 'prooved', 'revolutionary', 'ps1', 'game', 'solely', 'analogue', 'control', 'happy'], ['ape', 'escape', 'move', 'ps1', 'game', 'play', 'analogue', 'control'], ['control', 'character', 'camera', 'angle', 'easy', 'game'], ['game', 'control', 'scheme'], ['story', 'summary', 'boy', 'spike', 'jake', 'head', 'professor', 'laboritory', 'machine', 'professor', 'assistantgranddaughter', 'natalie', 'tie', 'horde', 'monkey'], ['monkey', 'leader', 'spector', 'hold', 'professor', 'peak', 'helmet', 'increase', 'spectors', 'intellegents', 'achieve', 'insane', 'level', 'power'], ['monkey', 'posse', 'monkey', 'helmet', 'pretty', 'spectors', 'helmet', 'powerful'], ['spctor', 'send', 'monkey', 'history', 'thatll', 'monkey', 'creature', 'earth', 'human', 'basically', 'nonexistant'], ['spike', 'capture', 'monkey', 'spector'], ['deep', 'story', 'amusing', 'fun', 'travel', 'dinosaur', 'future'], ['game', 'compel'], ['grow', 'love', 'spike', 'finish', 'game'], ['understand', 'alot', 'people', 'play', 'sequals', 'spike', 'character'], ['gameplay', 'element', 'monkey', 'catch', 'monkey', 'easy'], ['level', 'pretty', 'easy', 'level', 'introducesd', 'harder', 'hair', 'pull', 'catch', 'monkey', 'game'], ['task', 'catch', 'monkey', 'harder', 'natural', 'level', 'enemy', 'worry', 'chase', 'monkey', 'plant', 'annoy'], ['mention', 'alot', 'monkey', 'pack', 'heat'], ['laser', 'gun', 'bomb', 'machine', 'gun', 'hollycow'], ['dont', 'not_start', 'not_pant', 'not_monkey', 'not_carry', 'not_weapon', 'not_extremely', 'not_powerful', 'not_scratch', 'not_attack', 'not_rarely', 'not_avoid'], ['monkey'], ['summarize'], ['monkey', 'blue', 'pant', 'wimpy', 'easy', 'catch'], ['monkey', 'dark', 'blue', 'pant', 'fast', 'monster', 'require', 'patient'], ['yellow', 'pant', 'monkey', 'common', 'difficulty'], ['green', 'pant', 'monkey', 'carry', 'missile', 'require', 'stealth', 'sensitive', 'movement'], ['white', 'pant', 'monkey', 'sense', 'easilly', 'sneak', 'understatement'], ['impossible'], ['black', 'pant', 'monkey', 'carry', 'ooziesmachine', 'gun'], ['black', 'pant', 'monkey', 'harder', 'catch', 'game'], ['abomination', 'pant', 'monkey'], ['lord', 'heart', 'catch', 'bastard'], ['catch', 'monkey', 'alot', 'patient', 'strategy', 'youve', 'guess', 'description', 'catch'], ['game', 'multiple', 'professor', 'essential', 'catch', 'monkey', 'level', 'catch'], ['shape', 'monkey', 'easy', 'catch', 'harder', 'depend', 'strategy'], ['game'], ['game', 'plain', 'useless'], ['life', 'game', 'collect', 'gold', 'arrow', 'jacket'], ['game'], ['level', 'level', 'divide', 'eras', 'travel', 'element'], ['dinosaur', 'play', 'level', 'unlock', 'catch', 'required', 'monkey', 'leave', 'unlock', 'level', 'explain'], ['level', 'unique', 'feel', 'fresh', 'awesome'], ['music', 'omg'], ['ape', 'escape', 'favorite', 'videogame', 'soundtrack'], ['donkey', 'kong', 'country', 'enter', 'level', 'pause', 'listen', 'music'], ['ape', 'escape', 'proof', 'music', 'videogame'], ['music', 'excite', 'enjoyable'], ['track', 'series', 'ashame', 'ape', 'escape', 'suffers', 'bland', 'soundtrack'], ['ape', 'escape', 'music', 'reminiscent', 'maker', 'learn', 'mistake'], ['favorite', 'track', 'crumble', 'castle', 'dark', 'ruin', 'galaxy', 'monkey', 'spector', 'theme', 'soundtrack', 'game', 'epic', 'fill', 'heart', 'nostalgia', 'joy', 'everytime', 'hear'], ['underrated', 'people'], ['replayabillity', 'compare', 'game', 'ape', 'escape', 'doesnt', 'not_replayabilty', 'not_love', 'not_start', 'not_game'], ['level', 'spector', 'coin', 'pick'], ['coin', 'unlock', 'minigames', 'station'], ['favorite', 'galaxy', 'monkey'], ['unlock', 'soundtrack', 'game'], ['awesome'], ['memory', 'lane'], ['sad', 'ape', 'escape', 'game'], ['definately', 'buy', 'amazon'], ['ape', 'escape', 'psp', 'ps2', 'soundtrack', 'unlockable'], ['attention', 'ps3', 'consolesgames', 'nowadays', 'dont', 'not_ps3', 'not_doesnt', 'not_play', 'not_game', 'not_people'], ['ape', 'escape', 'definately', 'worth', 'buying']]",5.0
"[['premise', 'guy', 'sabre', 'capture', 'monkey'], ['monkey', 'wear', 'colored', 'pant', 'siren', 'head'], ['pant', 'tough', 'catch', 'siren', 'theyve', 'caught', 'capture'], ['addition', 'trusty', 'tool', 'mention', 'slew', 'gadget', 'capture', 'monkey', 'car', 'slingshot', 'monkey', 'radar'], ['monkey', 'arm', 'grenade', 'machine', 'gun', 'canon'], ['addition', 'hilarious', 'commercial', 'game', 'chance', 'tv', 'joy', 'game', 'analog', 'controller', 'move', 'manipulate', 'gadget'], ['game', 'perfect', 'difficulty', 'suspect'], ['havent', 'completely', 'finish', 'forward', 'hour', 'fun', 'pesky', 'chimp']]",5.0
"[['fun', 'chase', 'monkey'], ['plenty', 'level', 'gadget', 'play'], ['downside', 'paddle', 'boat', 'impossible', 'control', 'opinion'], ['monkey', 'charateristics', 'weapon'], ['snag', 'monkey', 'doesnt'], ['gadget'], ['pretty', 'rid', 'monkey', 'gadget'], ['game', 'pretty', 'explanatory', 'load', 'platform', 'fun'], ['minigames', 'kill', 'friend']]",5.0
"[['love', 'ape', 'escape'], ['playstration', 'game'], ['revue'], ['dual', 'shock', 'controller', 'play', 'awesome', 'game'], ['mini', 'game', 'cool']]",5.0
"[['admit', 'game', 'aim', 'kid', 'blast', 'game'], ['heard', 'game', 'collection'], ['bore', 'playstation', 'check', 'behold', 'play', 'game', 'morning'], ['object', 'game', 'catch', 'monkey', 'lose', 'level'], ['trust', 'isnt', 'not_easy'], ['smart', 'lil', 'critter'], ['arm', 'gadget', 'oneman', 'monkey', 'catch', 'machine'], ['silly', 'game', 'fun', 'game', 'play']]",5.0
"[['catch', 'bad', 'monkey'], ['fun'], ['start', 'impressive', 'level', 'dont', 'not_fool'], ['easily', 'favorite', 'platformer', 'ps1']]",5.0
"[['game'], ['plain'], ['definetly']]",5.0
"[['game'], ['buy']]",5.0
"[['sony', 'nintendo', 'clash', 'people', 'computer'], ['spongebob', 'squarepants', 'reign', 'kid', 'pokemon'], ['people', 'ape', 'escape', 'game', 'wouldnt', 'throw', 'nondualshock', 'controller', 'floor', 'game', 'play'], ['favorite', 'demise', 'iso', 'huge', 'crack', 'unknown', 'circumstance'], ['nostalgia', 'review', 'unique', 'game'], ['graphic', 'blocky', 'polygonal', 'colorful'], ['typical', 'ps1', 'game'], ['ps3s', 'care'], ['music', 'kudos', 'people', 'compose', 'music', 'fun', 'listen'], ['catchy', 'synthlike', 'riff', 'fill', 'level', 'level', 'unique', 'soundtrack'], ['cool', 'crouch', 'instrument', 'cease'], ['soundvoice', 'sound', 'sort', 'primitive', 'catchy'], ['swoosh', 'music', 'footstep', 'stuff'], ['voice', 'soso', 'voice', 'trilogy'], ['cast', 'stay'], ['story', 'simple', 'pretty', 'original'], ['specter', 'popular', 'monkey', 'monkey', 'amusement', 'park', 'professor', 'peak', 'helmet', 'enhance', 'intelligence'], ['revenge', 'lock', 'monkey', 'park', 'raid', 'professor', 'machine', 'rewrite', 'history', 'ape', 'rule'], ['spike', 'yugioh', 'capture', 'monkey', 'defeat', 'specter', 'save', 'friend', 'jake', 'specter', 'control'], ['gameplay', 'game', 'shine'], ['talk', 'gameplay', 'control'], ['dualshock', 'controller', 'unneeded', 'enjoy', 'game'], ['vibration', 'ability', 'play', 'analogue', 'stick', 'stick', 'wisdom', 'teeth'], ['ape', 'escape'], ['controller', 'enjoy', 'game', 'whilst', 'figure', 'layout'], ['directional', 'pad', 'camera', 'triangle', 'square', 'circle', 'button', 'gadget'], ['stick', 'l3', 'r3', 'title'], ['push', 'leftright', 'stick', 'button', 'finally', 'chance'], ['paved', 'function', 'playstation', 'controller'], ['gameplay', 'blast', '10th', 'play'], ['travel', 'eras', 'mission', 'catch', 'ape'], ['gadget', 'solve', 'puzzle', 'catch', 'reach', 'monkey'], ['start', 'stun', 'club', 'total', 'gadget', 'unique', 'function'], ['ape', 'diverse', 'color', 'pant', 'wear', 'represent', 'ability'], ['move', 'fast', 'catch', 'stealth'], ['metal', 'gear', 'solid'], ['dont', 'not_catch', 'not_monkey', 'not_level', 'not_gadget', 'not_play', 'not_level', 'not_trial', 'not_fun'], ['catch', 'single', 'ape', 'catch', 'specter'], ['health', 'represent', 'cooky'], ['specter', 'coin', 'play', 'minigames', 'required', 'amount'], ['skiing', 'game', 'boxing', 'game', 'space', 'shooter', 'game', 'imo'], ['racing', 'level', 'race', 'brainwashed', 'jake', 'specter', 'coin'], ['boss', 'crumble', 'castle'], ['shame', 'boss', 'fun', 'fight'], ['game', 'enemy', 'bay', 'ape'], ['kill', 'ape', 'kill', 'enemy'], ['youll', 'damn', 'dirty', 'ape', 'ocean', 'inside', 'dinosaur'], ['ape', 'escape', 'fun', 'game'], ['entertain'], ['buy'], ['remake', 'game', 'psp'], ['ae', 'screen', 'controller']]",5.0
"[['ape', 'escape', 'series', 'amazing'], ['graphic', 'original', 'gameplay', 'fantastic'], ['press', 'game']]",5.0
"[['graphic', 'ugly', 'ape', 'escape', 'totally', 'fabulous'], ['character', 'movement', 'design', 'extremely', 'nice', 'attack', 'training', 'scene', 'beautifully'], ['sound', 'groovy', 'score', 'neat', 'sound', 'edit', 'technique', 'ape', 'escape', 'sound', 'plausible'], ['endlessly', 'fun', 'play'], ['ape', 'escape', 'game', 'start', 'start', 'start', 'start'], ['youll', 'play', 'memory', 'card'], ['shouldnt', 'overlook', 'frankly', 'silly', 'plot'], ['stunningly', 'enjoyable', 'play', 'analogue', 'controller']]",5.0
"[['game', 'awesome'], ['play', 'play', 'game'], ['fun', 'creative', 'game'], ['level', 'story', 'game', 'enjoy'], ['difficult', 'impossible', 'challenge'], ['challenge', 'totally', 'worth'], ['remember', 'level', 'detailed'], ['react', 'fast', 'smart'], ['fun', 'extra'], ['beat', 'game', 'unlock', 'play'], ['play', 'game', 'play', 'rank', 'game', 'play'], ['worthwhile', 'story', 'lot', 'people', 'enjoy'], ['length', 'story', 'difficulty', 'play', 'play'], ['whilst', 'game', 'play', 'lot', 'game', 'game'], ['break', 'ps1', 'worth'], ['ps2', 'play'], ['play', 'ps1', 'game', 'ps2'], ['advertise', 'buy', 'advice', 'totally', 'worth'], ['dont', 'not_game', 'not_game'], ['enjoy', 'blast']]",5.0
"[['game', 'cool', 'heart', 'attack'], ['literaly'], ['specter', 'blink', 'yellow', 'blue', 'helmet', 'siren'], ['blue', 'sirens', 'dont', 'not_hear'], ['yellow', 'siren', 'hear'], ['siren', 'chase'], ['specter', 'helmet', 'monkey', 'army', 'destroy', 'spike', 'jake'], ['thounsands', 'gatcha', 'gagets'], ['gatcha', 'coin', 'specter', 'coin'], ['play', 'game'], ['play', 'game', 'ape', 'escape', 'ape', 'escape']]",5.0
"[['spyro', 'dragon', 'greatbut', 'donei', 'actionadventure', 'game'], ['ape', 'escape', 'excitmentand', 'didnt', 'not_fail'], ['youll', 'love', 'game']]",5.0
"[['playstation', 'game', 'blockbuster'], ['fan', 'crash', 'bandicoot', 'series', 'compel', 'choose', 'playstation', 'saturn', 'goodness', 'fan', 'platforming', 'game'], ['mention', 'love', 'super', 'mario', 'didnt', 'not_n64', 'not_force', 'not_play', 'not_visit', 'not_cousin'], ['browse', 'local', 'blockbuster', 'sister', 'cover', 'monkey'], ['rugrats', 'check', 'counter', 'selection', 'play', 'game'], ['dont', 'not_remember', 'not_game', 'not_check', 'not_ffix'], ['ape', 'escape', 'title', 'play', 'return'], ['birthday', 'buy'], ['nice', 'buy', 'play'], ['game', 'complete', 'entirety', 'replay', 'matter', 'catch', 'monkey'], ['sequel', 'stand', 'game', 'require', 'dualshock', 'controller', 'music', 'installment', 'favorite', 'series'], ['monkey', 'period', 'history', 'job', 'catch', 'bring', 'leader'], ['helpful', 'gadgetry', 'extremely', 'youll'], ['game', 'arsenals', 'obsolete', 'level'], ['level', 'tool'], ['bos', 'fight', 'sparse', 'final', 'bos'], ['remain', 'favorite', 'bos', 'battle', 'standard', 'pretty', 'easy'], ['write', 'review', 'couple', 'week', 'playthrough', 'game', 'hold', 'extremely'], ['game', 'experience', 'catch', 'monkey', 'lot', 'easy'], ['game', 'secret', 'easy', 'level', 'easy', 'monkey', 'prove', 'challenge', 'capture'], ['pattern', 'bos', 'fight', 'easy', 'experience', 'degradation', 'original', 'copy', 'game', 'play', 'ps3'], ['game', 'requirement', 'playstation', 'owner']]",5.0
"[['game', 'gift', 'christmas', 'rank', 'favorite', 'game'], ['graphic', 'crap', 'standard', 'game', 'story', 'awesome', 'gameplay', 'mind', 'blow', 'dualshock', 'controller'], ['youve', 'play', 'game', 'trip', 'nostalgic', 'lane', 'play', 'ape', 'escape']]",5.0
"[['game', 'dont', 'not_kid', 'not_game'], ['tough'], ['control'], ['goofy', 'storyline', 'tough', 'control', 'awesome', 'game']]",5.0
"[['ape', 'escape', 'awesome', 'game', 'amazing', 'graphic', 'storyline'], ['game', 'monkey', 'hilarious', 'attitude'], ['doubt', 'favorite', 'game', 'cuz', 'love', 'play', 'adventureplatform', 'game'], ['game', 'easy', 'beat', 'complete'], ['trial', 'level', 'cool', 'minigames'], ['month', 'beat', 'game', 'average', 'gamer'], ['recommend', 'game', 'cuz', 'fun', 'excite', 'cool', 'cheap']]",5.0
"[['alots', 'review', 'gamealot', 'people', 'ape', 'escape', 'goodso', 'decide', 'buy', 'ape', 'escape'], ['geez', 'rightthis', 'game', 'fun'], ['fun', 'game', 'catch', 'monkey', 'level', 'land', 'land', 'monkey', 'stay'], ['weapongaget', 'kill', 'enamy', 'reach'], ['game', 'level', 'monkey', 'catchthis', 'game', 'play', 'everyonequotlike', 'esrb', 'frontquot'], ['ape', 'escape', 'mild', 'animate', 'violencethere', 'gore', 'bad', 'quotjust', 'itquot'], ['play', 'ape', 'escapethis', 'fun', 'catch', 'monkey'], ['game', 'wont', 'dissappointedi', 'havent']]",5.0
"[['duke', 'nukem', 'game', 'people', 'controversial', 'material', 'remove', 'n64', 'version', 'cheesy', 'oneliners'], ['game'], ['thirty', 'challenging', 'level', 'short'], ['talk', 'minute'], ['secret', 'abundant'], ['duke', 'character', 'humor', 'game', 'oneliners'], ['coop', 'mode', 'deathmatch', 'mode'], ['level', 'difficulty', 'deathmatch', 'mode'], ['control', 'scheme', 'n64', 'controller', 'control', 'scheme', 'pick'], ['hiccup', 'frame', 'rate', 'occur', 'explosion', 'screen'], ['music', 'game', 'title', 'music'], ['ability', 'save', 'middle', 'game', 'save', 'level'], ['game', 'worth'], ['challenging', 'retro', 'game', 'action', 'musthave', 'collection']]",5.0
"[['love', 'alien', 'kill', 'game'], ['game', 'easy'], ['n64'], ['stand', 'alien', 'kill']]",5.0
"[['release', 'heard', 'nonstop', 'complaint', 'game', 'pc', 'owner', 'n64'], ['censorship', 'stripper', 'dont', 'not_strip'], ['graphic', 'werent'], ['option', 'play', 'game'], ['pc', 'capable', 'play', 'game', 'duke', '3d', '90', 'option'], ['hot', 'damn'], ['money', 'worth', 'game'], ['single', 'player', 'ton', 'fun', 'replay'], ['multiplayer'], ['endless', 'hour', 'death', 'match', 'wmy', 'friend'], ['90', 'pc', 'gamers', 'anytime', 'game', 'console'], ['graphic', 'sound', 'suck', 'gameplay', 'engine', 'break'], ['duke', 'doom', 'myst', 'quake'], ['hear'], ['imo', 'opinion', 'experience', 'game'], ['glad']]",5.0
"[['huge', 'fan', 'doom', 'game', 'love'], ['doom', 'humorous']]",5.0
"[['game'], ['people', 'dukebots', 'computer', 'control', 'multiplayer', 'opponent', 'hella', 'cool', 'challenge', 'multiplayer', 'difficulty', 'airyou', 'ppl', 'dukebots', 'play', 'player', 'coop', 'heck', 'single', 'player', 'experiance'], ['wouldnt', 'save', 'babe', 'bustin', 'movie', 'theater', 'shoot', 'alien', 'scum'], ['pig', 'cop', 'shotgun'], ['introduce', 'grenade', 'launcher', 'battlelord'], ['throw', 'pipe', 'bomb', 'party'], ['option', 'fight', 'opponent', 'endless', 'dukes', 'arsenal', 'gun', 'range', 'shotguns', 'machine', 'gun', 'grenade', 'launcher', 'missle', 'launcher', 'trip', 'minesgreat', 'multiplayer', 'shrink', 'gun', 'shrink', 'opponent', 'crush', 'bug', 'size', 'boot'], ['gun', 'fps'], ['gameplay', 'hot', 'environment', 'playground', 'toilet', 'blow', 'toilet', 'bust', 'movie', 'screen', 'theatre', 'discover', 'cool', 'secret', 'blow', 'wall', 'play', 'pool', 'list'], ['bust', 'alien', 'save', 'babe', 'card', 'hot', 'weapon', 'helluva'], ['save', 'earth', 'alien', 'duke', 'save', 'babe', 'alien', 'mass', 'production', 'weird', 'duke'], ['bored', 'review', 'eager', 'game'], ['duke', 'nukem']]",5.0
"[['favorite', 'duke', 'nukem', 'game'], ['ton', 'level', 'explore', 'variety', 'level'], ['play', 'n64', 'beat', 'trade'], ['nostalgic', 'buy', 'play'], ['trip', 'memory', 'lane'], ['play', 'fun'], ['graphic', 'lcd', 'tube', 'tv'], ['game', 'shooter', 'humor']]",5.0
"[['game', 'price', 'list', 'steal', 'brand'], ['havent', 'play', 'hardcore', 'final', 'fantasy', 'fan', 'pleased']]",5.0
"[['save', 'allowance', 'week', 'buy', 'game', 'game'], ['adultunless', 'wife', 'game', 'awesome'], ['graphic', 'bit', 'storyline']]",5.0
"[['mark'], ['character', 'storyline', 'play', 'music', 'graphic'], ['superb'], ['play', 'game', 'play'], ['fun', 'game', 'play', 'defeat', 'ruby', 'weapon'], ['impossible'], ['lol', 'wasnt', 'not_game', 'not_cool'], ['sephiroth'], ['perfect', 'villan'], ['pretty', 'cool'], ['youve', 'play', 'series']]",5.0
"[['final', 'fantasy', 'classic'], ['game'], ['character', 'graphic', 'pretty', 'game', 'play', 'mention', 'final', 'fantasy', 'mention', 'freaking', 'music'], ['love', 'character', 'game'], ['mix', 'music', 'fit'], ['final', 'fantasy', 'title', 'play'], ['play', 'tactic', 'tactic', 'advance', 'game', 'game', 'favorite', 'final', 'fantasy'], ['spectacular'], ['honestly', 'dont', 'not_play', 'not_game', 'not_hold', 'not_game', 'not_play'], ['rpg', 'game', 'play'], ['hadnt', 'boot', 'play', 'feel'], ['youve', 'play', 'game', 'live', 'rock'], ['idea'], ['youngnot', 'bear'], ['star']]",5.0
